PMID,IndexingMethod_x,MESH_x,IndexingMethod_y,DateRevised,MESH_y,MeshMatch,IndexingMatch
41310331,Automated,"['Nanotubes, Carbon--chemistry', 'Molecular Dynamics Simulation', 'Drug Carriers--chemistry', 'Technetium--chemistry', 'Thermodynamics', 'Radiopharmaceuticals--chemistry', 'Methotrexate--chemistry', 'Humans']",Manual,20260214,"['Nanotubes, Carbon--chemistry', 'Nanoparticle Drug Delivery System', 'Models, Chemical', 'Technetium--chemistry', 'Isotope Labeling', 'Radiopharmaceuticals--chemistry', 'Molecular Dynamics Simulation', 'Lipid Bilayers--chemistry', 'Humans']",False,False
41310331,Automated,"['Nanotubes, Carbon--chemistry', 'Molecular Dynamics Simulation', 'Drug Carriers--chemistry', 'Technetium--chemistry', 'Thermodynamics', 'Radiopharmaceuticals--chemistry', 'Methotrexate--chemistry', 'Humans']",Manual,20260426,"['Nanotubes, Carbon--chemistry', 'Nanoparticle Drug Delivery System', 'Models, Chemical', 'Technetium--chemistry', 'Isotope Labeling', 'Radiopharmaceuticals--chemistry', 'Molecular Dynamics Simulation', 'Lipid Bilayers--chemistry', 'Humans']",False,False
41310331,Automated,"['Nanotubes, Carbon--chemistry', 'Molecular Dynamics Simulation', 'Drug Carriers--chemistry', 'Technetium--chemistry', 'Thermodynamics', 'Radiopharmaceuticals--chemistry', 'Methotrexate--chemistry', 'Humans']",Manual,20260427,"['Nanotubes, Carbon--chemistry', 'Nanoparticle Drug Delivery System', 'Models, Chemical', 'Technetium--chemistry', 'Isotope Labeling', 'Radiopharmaceuticals--chemistry', 'Molecular Dynamics Simulation', 'Lipid Bilayers--chemistry', 'Humans']",False,False
41310331,Automated,"['Nanotubes, Carbon--chemistry', 'Molecular Dynamics Simulation', 'Drug Carriers--chemistry', 'Technetium--chemistry', 'Thermodynamics', 'Radiopharmaceuticals--chemistry', 'Methotrexate--chemistry', 'Humans']",Manual,20260828,"['Nanotubes, Carbon--chemistry', 'Nanoparticle Drug Delivery System', 'Models, Chemical', 'Technetium--chemistry', 'Isotope Labeling', 'Radiopharmaceuticals--chemistry', 'Molecular Dynamics Simulation', 'Lipid Bilayers--chemistry', 'Humans']",False,False
41310335,Automated,"['Police--education', 'Humans', 'Neural Networks, Computer', 'Algorithms']",Manual,20260306,"['Graph Neural Networks', 'Convolutional Neural Networks', 'Police--education--psychology--statistics & numerical data', 'Humans', 'Educational Measurement--methods', 'Behavior--physiology', 'Video Recording--statistics & numerical data', 'Image Processing, Computer-Assisted--methods', 'Joints--physiology']",False,False
41310523,Automated,"['Humans', 'Male', 'Portal Vein--diagnostic imaging', 'Female', 'Adult', 'Retrospective Studies', 'Venous Thrombosis--diagnostic imaging--complications', 'Tomography, X-Ray Computed', 'Necrosis--surgery--etiology', 'Middle Aged', 'Intestines--pathology--surgery--diagnostic imaging', 'Anticoagulants--therapeutic use']",Manual,20260219,"['Retrospective Studies', 'Humans', 'Male', 'Female', 'Adult', 'Middle Aged', 'Risk Factors', 'Portal Vein--diagnostic imaging--pathology', 'Venous Thrombosis--blood--complications--diagnostic imaging--pathology', 'Necrosis', 'Intestinal Diseases--blood--diagnostic imaging--etiology--surgery', 'Intestines--blood supply--diagnostic imaging--pathology', 'Colectomy--statistics & numerical data', 'Tomography, X-Ray Computed', 'Lymphocyte Count', 'Neutrophils', 'Predictive Value of Tests']",False,False
41310652,Automated,"['Humans', 'Female', 'Male', 'Receptor, Transforming Growth Factor-beta Type II--genetics', 'Middle Aged', 'Adult', 'Aortic Dissection--genetics', 'Aged', 'Pedigree', 'France', 'Longitudinal Studies']",Manual,20260331,"['Receptor, Transforming Growth Factor-beta Type II--genetics--metabolism', 'Aortic Dissection--epidemiology--genetics', 'France', 'Pedigree', 'Humans', 'Male', 'Female', 'Longitudinal Studies', 'Adult', 'Prophylactic Surgical Procedures', 'Aorta, Thoracic--surgery', 'Middle Aged', 'Adolescent', 'Young Adult', 'Aged', 'Aged, 80 and over']",False,False
41310652,Automated,"['Humans', 'Female', 'Male', 'Receptor, Transforming Growth Factor-beta Type II--genetics', 'Middle Aged', 'Adult', 'Aortic Dissection--genetics', 'Aged', 'Pedigree', 'France', 'Longitudinal Studies']",Manual,20260612,"['Receptor, Transforming Growth Factor-beta Type II--genetics--metabolism', 'Aortic Dissection--epidemiology--genetics', 'France', 'Pedigree', 'Humans', 'Male', 'Female', 'Longitudinal Studies', 'Adult', 'Prophylactic Surgical Procedures', 'Aorta, Thoracic--surgery', 'Middle Aged', 'Adolescent', 'Young Adult', 'Aged', 'Aged, 80 and over']",False,False
41310702,Automated,"['Photochemotherapy--methods', 'Animals', 'Mitochondria--drug effects--metabolism', 'Mice', 'Carcinoma, Pancreatic Ductal--drug therapy--metabolism', 'Transforming Growth Factor beta--antagonists & inhibitors--metabolism', 'Pancreatic Neoplasms--drug therapy', 'Humans', 'Cell Line, Tumor', 'Programmed Cell Death 1 Receptor--antagonists & inhibitors--metabolism', 'Photosensitizing Agents--pharmacology', 'Liposomes--chemistry', 'Tumor Microenvironment--drug effects', 'Immune Checkpoint Inhibitors--pharmacology', 'Mice, Inbred C57BL', 'Reactive Oxygen Species--metabolism', 'Female']",Manual,20260205,"['Mitochondria--drug effects', 'Photochemotherapy', 'Carcinoma, Pancreatic Ductal--drug therapy', 'Transforming Growth Factor beta--antagonists & inhibitors', 'Programmed Cell Death 1 Receptor--antagonists & inhibitors', 'Pancreatic Neoplasms--drug therapy', 'Photosensitizing Agents--pharmacology', 'Immune Checkpoint Inhibitors--pharmacology', 'Animals', 'Mice', 'Cell Line, Tumor', 'Male', 'Mice, Inbred C57BL', 'Tumor Microenvironment', 'Liposomes', 'Pyrazoles', 'Pyrroles', 'Nanoparticles']",False,False
41310739,Automated,"['Humans', 'Female', 'Endometriosis--psychology--complications', 'Iran', 'Adult', 'Sexual Dysfunction, Physiological--psychology--etiology', 'Qualitative Research', 'Health Personnel--psychology', 'Sexual Behavior--psychology', 'Sexual Dysfunctions, Psychological--psychology--etiology', 'Middle Aged', 'Male', 'Spouses--psychology']",Manual,20260408,"['Endometriosis--complications--psychology--therapy', 'Qualitative Research', 'Health Personnel--psychology', 'Interviews as Topic', 'Sexual Behavior--psychology', 'Sexual Dysfunction, Physiological--etiology--psychology--therapy', 'Sexual Dysfunctions, Psychological--etiology--psychology--therapy', 'Spouses--psychology', 'Attitude of Health Personnel', 'Counseling', 'Humans', 'Male', 'Female', 'Iran', 'Marriage--psychology', 'Young Adult', 'Adult', 'Middle Aged']",False,False
41310740,Automated,"['Animals', 'Gastrointestinal Microbiome', 'Coleoptera--microbiology--growth & development--physiology--genetics', 'Larva--microbiology--growth & development--physiology', 'Herbivory', 'Bacteria--classification--genetics--isolation & purification', 'Plant Leaves--parasitology']",Manual,20260508,"['Gastrointestinal Microbiome', 'Animals', 'Female', 'Coleoptera--growth & development--microbiology', 'Plant Leaves--parasitology', 'Herbivory', 'Larva--growth & development--microbiology', 'ATP Binding Cassette Transporter, Subfamily G, Member 1--genetics--metabolism', 'ATP Binding Cassette Transporter, Subfamily G, Member 5--genetics--metabolism']",False,False
41310780,Automated,"['Roseobacter--genetics--classification--isolation & purification', 'Phylogeny', 'Oceans and Seas', 'RNA, Ribosomal, 16S--genetics', 'Seawater--microbiology', 'Phylogeography', 'DNA, Bacterial--genetics', 'Metagenomics--methods', 'Sequence Analysis, DNA', 'Genome, Bacterial']",Manual,20260226,"['Oceans and Seas', 'Roseobacter--classification--genetics', 'Seawater--microbiology', 'Biodiversity', 'Phylogeography', 'Genome, Bacterial']",False,False
41310780,Automated,"['Roseobacter--genetics--classification--isolation & purification', 'Phylogeny', 'Oceans and Seas', 'RNA, Ribosomal, 16S--genetics', 'Seawater--microbiology', 'Phylogeography', 'DNA, Bacterial--genetics', 'Metagenomics--methods', 'Sequence Analysis, DNA', 'Genome, Bacterial']",Manual,20260702,"['Oceans and Seas', 'Roseobacter--classification--genetics', 'Seawater--microbiology', 'Biodiversity', 'Phylogeography', 'Genome, Bacterial']",False,False
41311002,Automated,"['Synechocystis--metabolism--genetics', 'Synthetic Biology--methods', 'Biotechnology--methods', 'Metabolic Engineering--methods', 'Industrial Microbiology', 'Computational Biology']",Manual,20260226,"['Synechocystis', 'Industrial Microbiology--methods', 'Computational Biology', 'Synthetic Biology--methods', 'Multiomics', 'Gene Editing', 'Metabolic Engineering']",False,False
41311088,Automated,"['Humans', 'RNA, Circular', 'Wilms Tumor--genetics--diagnosis--pathology', 'Prognosis', 'High-Throughput Nucleotide Sequencing', 'Kidney Neoplasms--genetics', 'Sequence Analysis, RNA', 'Male', 'Female']",Manual,20260331,"['High-Throughput Nucleotide Sequencing--methods', 'Sequence Analysis, RNA--methods', 'RNA, Circular--genetics--metabolism', 'Wilms Tumor--genetics--mortality--pathology--surgery', 'Kidney Neoplasms--genetics--mortality--pathology--surgery', 'Gene Expression Regulation, Neoplastic', 'Spatial Transcriptomics--methods', 'Survival Rate', 'Neoplasm Recurrence, Local--epidemiology--genetics', 'Tumor Burden', 'Nephrectomy', 'Kidney--pathology--surgery', 'Follow-Up Studies', 'Humans', 'Male', 'Female', 'Child, Preschool']",False,False
41311187,Automated,"['Humans', 'Zygoma--surgery', 'Titanium', 'Male', 'Dental Prosthesis, Implant-Supported', 'Female', 'Middle Aged', 'Gold Alloys', 'Adult', 'Maxilla--surgery', 'Aged']",Manual,20260423,"['Titanium', 'Humans', 'Zygoma', 'Head and Neck Neoplasms--surgery', 'Bone Screws', 'Patient Satisfaction', 'Dental Prosthesis, Implant-Supported', 'Gold Alloys']",False,False
41311427,Automated,"['Animals', 'Podocytes--drug effects--pathology--metabolism', 'Diabetic Nephropathies--drug therapy--pathology--metabolism', 'Proto-Oncogene Proteins c-akt--metabolism', 'Drugs, Chinese Herbal--pharmacology--therapeutic use', 'Mice', 'Signal Transduction--drug effects', 'Phosphatidylinositol 3-Kinases--metabolism', 'Phosphatidylinositol-3,4,5-Trisphosphate 5-Phosphatases--metabolism', 'Male', 'Cell Line', 'Cell Survival--drug effects']",Manual,20260506,"['Animals', 'Mice', 'Diabetic Nephropathies--drug therapy--pathology', 'Drugs, Chinese Herbal--administration & dosage--chemistry--metabolism', 'Male', 'Mice, Inbred C57BL', 'Network Pharmacology', 'Kidney--drug effects--pathology', 'Podocytes--drug effects--pathology', 'Signal Transduction']",False,False
41312232,Automated,"['Humans', 'Asthma--epidemiology--immunology', 'China--epidemiology', 'Child', 'Child, Preschool', 'Allergens--immunology', 'Male', 'Female', 'Retrospective Studies', 'Infant', 'Immunoglobulin E--blood', 'Animals', 'Adolescent', 'Cohort Studies', 'Food Hypersensitivity--epidemiology']",Manual,20260409,"['Humans', 'Male', 'Female', 'Infant, Newborn', 'Infant', 'Retrospective Studies', 'China--epidemiology', 'Asthma--blood--epidemiology--immunology', 'Allergens--immunology', 'Immunoglobulin E--blood--immunology', 'Pyroglyphidae--immunology', 'Fungi--immunology', 'Dander--immunology', 'Animals', 'Dogs', 'Food Hypersensitivity--epidemiology--immunology', 'Respiratory Hypersensitivity--epidemiology--immunology', 'Child, Preschool', 'Child', 'Adolescent', 'Immunologic Tests']",False,False
41312236,Automated,"['Humans', 'Pilot Projects', 'Surveys and Questionnaires--standards', 'Resilience, Psychological', 'Construction Industry--organization & administration', 'Occupational Health', 'Psychometrics', 'Safety Management--organization & administration', 'Reproducibility of Results', 'Delphi Technique']",Manual,20260409,"['Psychometrics--instrumentation', 'Construction Industry--organization & administration--standards', 'Pilot Projects', 'Reproducibility of Results', 'Surveys and Questionnaires--standards', 'Workplace--organization & administration--psychology--standards', 'Resilience, Psychological', 'Occupational Health--standards', 'Humans', 'Spain', 'Delphi Technique', 'Safety Management--organization & administration--standards']",False,False
41312597,Automated,"['Animals', 'DEAD-box RNA Helicases--genetics--metabolism', 'Disease Models, Animal', 'Female', 'Male', 'Mutation, Missense--genetics', 'Cerebral Cortex--pathology--embryology', 'Protein Biosynthesis', 'Mice', 'Neurogenesis', 'Apoptosis', 'Microcephaly--pathology--genetics', 'Humans', 'Heterozygote']",Manual,20260331,"['Disease Models, Animal', 'Mutation, Missense', 'DEAD-box RNA Helicases--genetics--metabolism', 'Neurodevelopmental Disorders--genetics--pathology', 'Syndrome', 'Protein Biosynthesis--genetics', 'Neurogenesis--genetics', 'Cerebral Cortex--cytology--embryology--growth & development--pathology', 'Stem Cells--metabolism--pathology', 'Male', 'Female', 'Animals', 'Mice', 'Microcephaly--genetics--pathology', 'Apoptosis--genetics', 'Hemizygote', 'Heterozygote', 'Mice, Transgenic', 'Gene Knock-In Techniques', 'HEK293 Cells', 'Humans', 'Neurons--metabolism--pathology']",False,False
41312597,Automated,"['Animals', 'DEAD-box RNA Helicases--genetics--metabolism', 'Disease Models, Animal', 'Female', 'Male', 'Mutation, Missense--genetics', 'Cerebral Cortex--pathology--embryology', 'Protein Biosynthesis', 'Mice', 'Neurogenesis', 'Apoptosis', 'Microcephaly--pathology--genetics', 'Humans', 'Heterozygote']",Manual,20260515,"['Disease Models, Animal', 'Mutation, Missense', 'DEAD-box RNA Helicases--genetics--metabolism', 'Neurodevelopmental Disorders--genetics--pathology', 'Syndrome', 'Protein Biosynthesis--genetics', 'Neurogenesis--genetics', 'Cerebral Cortex--cytology--embryology--growth & development--pathology', 'Stem Cells--metabolism--pathology', 'Male', 'Female', 'Animals', 'Mice', 'Microcephaly--genetics--pathology', 'Apoptosis--genetics', 'Hemizygote', 'Heterozygote', 'Mice, Transgenic', 'Gene Knock-In Techniques', 'HEK293 Cells', 'Humans', 'Neurons--metabolism--pathology']",False,False
41312863,Automated,"['Animals', 'Tooth Extraction--veterinary', 'Retrospective Studies', 'Camelids, New World--surgery', 'Osteomyelitis--veterinary--surgery--therapy', 'Female', 'Male', 'Treatment Outcome', 'Cheek--surgery']",Manual,20260402,"['Male', 'Female', 'Animals', 'Camelids, New World--surgery', 'Tooth Extraction--veterinary', 'Retrospective Studies', 'Cheek--surgery', 'Osteomyelitis--surgery--therapy--veterinary', 'Stomatognathic Diseases--surgery--therapy--veterinary']",False,False
41312956,Automated,"['Humans', 'Male', 'Puberty, Delayed--therapy--diagnosis--etiology--genetics', 'Hypogonadism--diagnosis--genetics--therapy', 'Adolescent', 'Kallmann Syndrome--genetics', 'Child']",Manual,20260414,"['Humans', 'Male', 'Puberty, Delayed--diagnosis--genetics--physiopathology', 'Gonadotropins--blood', 'Testis--abnormalities--physiopathology', 'Puberty--blood--genetics', 'Hypothalamic-Pituitary-Gonadal Axis--abnormalities--physiopathology', 'Hypogonadism--complications--genetics', 'Pedigree', 'Anosmia--diagnosis', 'Kallmann Syndrome--diagnosis--genetics--pathology', 'Receptor, Fibroblast Growth Factor, Type 1--genetics', 'Nerve Tissue Proteins--genetics', 'Extracellular Matrix Proteins--genetics', 'Receptors, LHRH--genetics', 'Cryptorchidism--genetics--pathology', 'Neurons--pathology']",False,False
41313017,Automated,"['Sphingomonadaceae--genetics--metabolism', 'Bacterial Proteins--metabolism--genetics', 'Gene Expression Regulation, Bacterial', 'Transcription Factors--metabolism--genetics', 'Hydrocarbons, Aromatic--metabolism', 'Transcription, Genetic', 'Metabolic Networks and Pathways--genetics']",Manual,20260501,"['Sphingomonadaceae--genetics--growth & development--metabolism', 'Transcription Factors--genetics--metabolism', 'Bacterial Proteins--genetics--metabolism', 'Transcription, Genetic', 'Gene Expression Regulation, Bacterial', 'Hydrocarbons, Aromatic--metabolism', 'Metabolic Networks and Pathways--genetics', 'Mutation', 'Carbon--metabolism', 'RNA-Seq']",False,False
41313059,Automated,"['Cilia--physiology', 'Humans', 'Signal Transduction--physiology', 'Animals', 'Stem Cells--physiology--cytology', 'Muscle, Skeletal--cytology--physiology', 'Regeneration--physiology', 'Cell Differentiation--physiology', 'Cell Proliferation']",Manual,20260331,"['Muscle, Skeletal--cytology--physiology', 'Adult Stem Cells--cytology--physiology', 'Cilia--metabolism', 'Humans', 'Animals', 'Regeneration--physiology', 'Signal Transduction--physiology', 'Cell Proliferation--physiology', 'Cell Differentiation--physiology', 'Hedgehog Proteins--metabolism', 'Mechanotransduction, Cellular--physiology']",False,False
41313094,Automated,"['Humans', 'Female', 'Male', 'COVID-19--epidemiology--diagnosis--mortality', 'Retrospective Studies', 'Argentina--epidemiology', 'Middle Aged', 'Aged', 'Community-Acquired Infections--epidemiology--diagnosis--mortality', 'Prognosis', 'Aged, 80 and over', 'Hospitalization--statistics & numerical data', 'Pneumonia--epidemiology--diagnosis', 'Severity of Illness Index', 'Hospital Mortality', 'Adult', 'SARS-CoV-2']",Manual,20260331,"['Retrospective Studies', 'Community-Acquired Pneumonia--diagnosis--epidemiology--mortality--therapy', 'COVID-19--diagnosis--epidemiology--mortality--therapy', 'Hospitalization--statistics & numerical data', 'Tertiary Care Centers--statistics & numerical data', 'Risk Factors', 'Sex Factors', 'Age Factors', 'Severity of Illness Index', 'Hospital Mortality', 'Argentina--epidemiology', 'Humans', 'Male', 'Female', 'Middle Aged', 'Aged', 'Aged, 80 and over']",False,False
41313215,Automated,"['Humans', 'Male', 'Soccer--physiology', 'Muscle Strength--physiology', 'Athletic Performance--physiology', 'Young Adult', 'Acceleration', 'Exercise Test--methods', 'Geographic Information Systems']",Manual,20260331,"['Soccer--physiology--statistics & numerical data', 'Athletic Performance--physiology--statistics & numerical data', 'Acceleration', 'Running--physiology', 'Exercise Test--statistics & numerical data', 'Muscle Strength--physiology', 'Humans', 'Male', 'Young Adult', 'Adolescent', 'Geographic Information Systems', 'Accelerometry--instrumentation--statistics & numerical data']",False,False
41313249,Automated,"['Humans', 'Pyridones', 'Heterocyclic Compounds, 3-Ring--adverse effects--therapeutic use', 'Piperazines', 'Spain--epidemiology', 'Adolescent', 'Child', 'Oxazines', 'HIV Infections--drug therapy', 'Retrospective Studies', 'Male', 'Female', 'HIV Integrase Inhibitors--adverse effects--therapeutic use', 'Weight Gain--drug effects', 'Body Mass Index', 'Dolutegravir']",Manual,20260318,"['Spain--epidemiology', 'Retrospective Studies', 'Body Mass Index', 'HIV Infections--complications--drug therapy--epidemiology--physiopathology', 'HIV', 'Pediatric Obesity--complications--epidemiology--physiopathology--virology', 'Dolutegravir--administration & dosage--adverse effects', 'Anti-HIV Agents--administration & dosage--adverse effects', 'Weight Gain--drug effects', 'Longitudinal Studies', 'Humans', 'Male', 'Female', 'Child', 'Adolescent', 'Drug Monitoring']",False,False
41313359,Automated,"['Biofilms--drug effects--growth & development', 'Burkholderia pseudomallei--genetics--pathogenicity--drug effects--physiology', 'Anti-Bacterial Agents--pharmacology', 'Animals', 'Virulence--genetics', 'Transcriptome', 'Humans', 'Bacterial Proteins--genetics--metabolism', 'Gene Expression Regulation, Bacterial', 'Quorum Sensing--genetics', 'Stress, Physiological--genetics', 'Melioidosis--microbiology', 'Oxidative Stress', 'Microbial Sensitivity Tests', 'Gene Expression Profiling']",Manual,20260421,"['Burkholderia pseudomallei--drug effects--genetics--pathogenicity', 'Biofilms--drug effects--growth & development', 'Quorum Sensing--genetics', 'Gene Expression Regulation, Bacterial--physiology', 'Bacterial Proteins--genetics--metabolism', 'Anti-Bacterial Agents--pharmacology--therapeutic use', 'Transcriptome', 'Melioidosis--drug therapy--microbiology', 'Stress, Physiological--genetics', 'Humans', 'Animals', 'Cell Line', 'Oxidative Stress', 'Virulence--genetics']",False,False
41313367,Automated,"['Biodiversity', 'Conservation of Natural Resources--methods', 'Ecosystem', 'China', 'Agriculture', 'Urbanization', 'Carbon Sequestration', 'Soil']",Manual,20260407,"['Biodiversity', 'Conservation of Natural Resources', 'Ecosystem', 'Agriculture', 'China', 'Urbanization', 'Spatial Analysis', 'Soil', 'Carbon Sequestration', 'Water Resources']",False,False
41313367,Automated,"['Biodiversity', 'Conservation of Natural Resources--methods', 'Ecosystem', 'China', 'Agriculture', 'Urbanization', 'Carbon Sequestration', 'Soil']",Manual,20260504,"['Biodiversity', 'Conservation of Natural Resources', 'Ecosystem', 'Agriculture', 'China', 'Urbanization', 'Spatial Analysis', 'Soil', 'Carbon Sequestration', 'Water Resources']",False,False
41313429,Automated,"['Humans', 'Female', 'Bariatric Surgery--psychology', 'Male', 'Feeding Behavior--psychology', 'Qualitative Research', 'Adult', 'Middle Aged', 'Obesity, Morbid--surgery--psychology', 'China', 'Hunger', 'Patient Compliance--psychology', 'Weight Loss', 'Postoperative Period']",Manual,20260505,"['Qualitative Research', 'Feeding Behavior--psychology', 'Bariatric Surgery--psychology--rehabilitation', 'Postoperative Period', 'Compulsive Behavior', 'Humans', 'Male', 'Adolescent', 'Young Adult', 'Adult', 'Female', 'Hunger', 'Craving', 'Emotional Regulation', 'Family Relations']",False,False
41313760,Automated,"['Optogenetics--methods', 'Animals', 'Cyclic GMP--metabolism', 'Mice', 'Rhodopsin--metabolism--genetics', 'Humans', 'Hippocampus--metabolism--cytology', 'Guanylate Cyclase--metabolism--genetics', 'Zebrafish', 'Potassium Channels--metabolism--genetics', 'Protein Engineering', 'Myocytes, Cardiac--metabolism', 'Neurons--metabolism', 'HEK293 Cells']",Manual,20260422,"['Cyclic GMP--metabolism', 'HEK293 Cells', 'Humans', 'Animals', 'Mice', 'Optogenetics--methods', 'Potassium Channels--metabolism', 'Guanylate Cyclase', 'Rhodopsin--genetics--metabolism', 'Hippocampus--cytology--metabolism', 'Protein Engineering', 'Myocytes, Cardiac', 'Neurons--metabolism', 'Zebrafish', 'Zebrafish Proteins--genetics--metabolism', 'Male', 'Female', 'Rabbits', 'Embryo, Nonmammalian--physiology']",False,False
41313760,Automated,"['Optogenetics--methods', 'Animals', 'Cyclic GMP--metabolism', 'Mice', 'Rhodopsin--metabolism--genetics', 'Humans', 'Hippocampus--metabolism--cytology', 'Guanylate Cyclase--metabolism--genetics', 'Zebrafish', 'Potassium Channels--metabolism--genetics', 'Protein Engineering', 'Myocytes, Cardiac--metabolism', 'Neurons--metabolism', 'HEK293 Cells']",Manual,20260722,"['Cyclic GMP--metabolism', 'HEK293 Cells', 'Humans', 'Animals', 'Mice', 'Optogenetics--methods', 'Potassium Channels--metabolism', 'Guanylate Cyclase', 'Rhodopsin--genetics--metabolism', 'Hippocampus--cytology--metabolism', 'Protein Engineering', 'Myocytes, Cardiac', 'Neurons--metabolism', 'Zebrafish', 'Zebrafish Proteins--genetics--metabolism', 'Male', 'Female', 'Rabbits', 'Embryo, Nonmammalian--physiology']",False,False
41313775,Automated,"['Humans', 'Pulvinar--physiology', 'Neuronal Plasticity--physiology', 'Adult', 'Male', 'Female', 'Visual Cortex--physiology', 'Dominance, Ocular--physiology', 'Young Adult', 'Magnetic Resonance Imaging', 'Primary Visual Cortex--physiology']",Manual,20260421,"['Humans', 'Adult', 'Male', 'Female', 'Visual Cortex--diagnostic imaging--physiology', 'Pulvinar--diagnostic imaging--physiology', 'Dominance, Ocular--physiology', 'Neuronal Plasticity--physiology', 'Primary Visual Cortex--diagnostic imaging--physiology', 'Magnetic Resonance Imaging']",False,False
41313775,Automated,"['Humans', 'Pulvinar--physiology', 'Neuronal Plasticity--physiology', 'Adult', 'Male', 'Female', 'Visual Cortex--physiology', 'Dominance, Ocular--physiology', 'Young Adult', 'Magnetic Resonance Imaging', 'Primary Visual Cortex--physiology']",Manual,20260807,"['Humans', 'Adult', 'Male', 'Female', 'Visual Cortex--diagnostic imaging--physiology', 'Pulvinar--diagnostic imaging--physiology', 'Dominance, Ocular--physiology', 'Neuronal Plasticity--physiology', 'Primary Visual Cortex--diagnostic imaging--physiology', 'Magnetic Resonance Imaging']",False,False
41313838,Automated,"['Humans', 'Cisplatin--pharmacology--therapeutic use', 'Triple Negative Breast Neoplasms--pathology--drug therapy', 'Cell Line, Tumor', 'Cell Survival--drug effects--radiation effects', 'Antineoplastic Agents--pharmacology', 'Female', 'Lasers']",Manual,20260312,"['Lasers', 'Time Factors', 'Triple Negative Breast Neoplasms--pathology--therapy', 'Cisplatin--pharmacology', 'MDA-MB-231 Cells', 'Humans', 'Cell Survival--drug effects--radiation effects', 'Cell Shape--drug effects--radiation effects']",False,False
41314001,Automated,"['Animals', 'Cats', 'Parvovirus, Canine--immunology', 'Antibodies, Viral--immunology', 'Feline Panleukopenia Virus--immunology', 'Feline Panleukopenia--prevention & control--immunology--virology', 'Antibodies, Monoclonal--immunology--genetics', 'CHO Cells', 'Cricetulus', 'Dogs', 'Parvoviridae Infections--prevention & control--veterinary--immunology', 'Antibodies, Neutralizing--immunology', 'Mice', 'Epitope Mapping']",Manual,20260501,"['Animals', 'Cats', 'Dogs', 'Parvovirus, Canine--drug effects', 'Feline Panleukopenia Virus--drug effects', 'Capsid Proteins--antagonists & inhibitors', 'Epitopes--immunology', 'Parvoviridae Infections--immunology--prevention & control--veterinary', 'Antibodies, Viral--pharmacology', 'Antibodies, Monoclonal, Murine-Derived--pharmacology', 'Antibodies, Neutralizing--pharmacology', 'CHO Cells', 'Cricetinae', 'Epitope Mapping']",False,False
41314017,Automated,"['Humans', 'Male', 'Female', 'Longitudinal Studies', 'Middle Aged', 'Aged', 'Depression--epidemiology', 'United Kingdom--epidemiology', 'United States--epidemiology', 'Diabetes Mellitus--epidemiology', 'Incidence', 'Risk Factors']",Manual,20260406,"['Depression--epidemiology', 'Diabetes Mellitus--epidemiology--psychology', 'Risk', 'Longitudinal Studies', 'Humans', 'Male', 'Female', 'Middle Aged', 'Aged', 'Datasets as Topic', 'Incidence']",False,False
41314017,Automated,"['Humans', 'Male', 'Female', 'Longitudinal Studies', 'Middle Aged', 'Aged', 'Depression--epidemiology', 'United Kingdom--epidemiology', 'United States--epidemiology', 'Diabetes Mellitus--epidemiology', 'Incidence', 'Risk Factors']",Manual,20260823,"['Depression--epidemiology', 'Diabetes Mellitus--epidemiology--psychology', 'Risk', 'Longitudinal Studies', 'Humans', 'Male', 'Female', 'Middle Aged', 'Aged', 'Datasets as Topic', 'Incidence']",False,False
41314071,Automated,"['Ecosystem', 'Environmental Monitoring--methods', 'Oceans and Seas', 'Biodiversity', 'Poland', 'Aquatic Organisms']",Manual,20260309,"['Ecosystem', 'Atlantic Ocean', 'Geographic Mapping', 'Acoustics', 'Animals', 'Predictive Learning Models', 'Poland', 'Bivalvia']",False,False
41314500,Automated,"['Humans', 'Female', 'Milk, Human--chemistry', 'Pregnancy', 'Lactation', 'Fluorocarbons--analysis', 'Environmental Pollutants--analysis--metabolism', 'Mercury--analysis', 'Maternal Exposure', 'Cadmium--analysis', 'Arsenic--analysis', 'Lead--analysis']",Manual,20260320,"['Humans', 'Milk, Human--chemistry', 'Female', 'Pregnancy', 'Lactation', 'Maternal Exposure', 'Metals, Heavy--analysis', 'Arsenic--analysis', 'Fluorocarbons--analysis', 'Dietary Exposure', 'Environmental Pollutants--analysis']",False,False
